hodnota,rok,orp,okres,kraj,typHodnoty,pohlavi,vekovaSkupina
1558.2,2008,,CZ0201,,1,0,0
3359.21,2007,,CZ0201,,1,0,0
0,2015,,CZ0202,,1,0,0
2706.55,2007,,CZ0202,,1,0,0
2650.8,2008,,CZ0202,,1,0,0
3002.6,2013,,CZ0202,,1,0,0
1365,2012,,CZ0204,,1,0,0
1409.8,2008,,CZ0203,,1,0,0
2268.4,2010,,CZ0205,,1,0,0
1683.3,2011,,CZ0206,,1,0,0
2297.6,2011,,CZ0208,,1,0,0
1441.48,2007,,CZ0209,,1,0,0
1011.8,2013,,CZ0209,,1,0,0
0,2015,,CZ020C,,1,0,0
2145.5,2013,,CZ020B,,1,0,0
1740,2012,,CZ0311,,1,0,0
2099,2008,,CZ0312,,1,0,0
11206.8,2013,,CZ0312,,1,0,0
0,2015,,CZ0314,,1,0,0
5322.1,2009,,CZ0314,,1,0,0
1056.9,2009,,CZ0315,,1,0,0
1364.1,2009,,CZ0316,,1,0,0
6355,2013,,CZ0317,,1,0,0
1631,2012,,CZ0321,,1,0,0
0,2015,,CZ0322,,1,0,0
6978.6,2010,,CZ0322,,1,0,0
2178.33,2007,,CZ0324,,1,0,0
3072.3,2012,,CZ0323,,1,0,0
5102.3,2008,,CZ0326,,1,0,0
3089.1,2011,,CZ0421,,1,0,0
2332.9,2011,,CZ0422,,1,0,0
0,2015,,CZ0422,,1,0,0
2104.5,2008,,CZ0411,,1,0,0
0,2015,,CZ0411,,1,0,0
2586.6,2010,,CZ0412,,1,0,0
1873.1,2009,,CZ0412,,1,0,0
821.6,2008,,CZ0425,,1,0,0
0,2015,,CZ0423,,1,0,0
1772.4,2009,,CZ0511,,1,0,0
1982.44,2007,,CZ0512,,1,0,0
0,2015,,CZ0513,,1,0,0
1467.7,2010,,CZ0513,,1,0,0
3178.5,2012,,CZ0514,,1,0,0
0,2015,,CZ0521,,1,0,0
4367.2,2010,,CZ0521,,1,0,0
3628.5,2009,,CZ0524,,1,0,0
3535.1,2009,,CZ0523,,1,0,0
5261.3,2013,,CZ0632,,1,0,0
2574.4,2013,,CZ0631,,1,0,0
5082.4,2009,,CZ0632,,1,0,0
1493.5,2009,,CZ0533,,1,0,0
1942.2,2012,,CZ0533,,1,0,0
2170.8,2012,,CZ0534,,1,0,0
1821.8289474925,2016,1000,,,1,0,0
689.37550689376,2016,2101,,,1,0,0
32.647730982697,2016,2102,,,1,0,0
646.01097834133,2016,2103,,,1,0,0
4450.0452880715,2016,2104,,,1,0,0
0,2016,2105,,,1,0,0
2588.728549142,2016,2106,,,1,0,0
2232.3032698527,2016,2107,,,1,0,0
6795.8858073933,2016,2108,,,1,0,0
1585.6090513207,2016,2109,,,1,0,0
1205.1019274222,2016,2110,,,1,0,0
3555.9410234172,2016,2111,,,1,0,0
0,2016,2112,,,1,0,0
2937.6546659216,2016,2113,,,1,0,0
2103.3032204676,2016,2114,,,1,0,0
1191.4776883687,2016,2115,,,1,0,0
824.81412639405,2016,2116,,,1,0,0
263.79354182558,2016,2117,,,1,0,0
2282.21541887,2016,2118,,,1,0,0
1778.6432976306,2016,2119,,,1,0,0
2323.5529627088,2016,2120,,,1,0,0
1399.6383363472,2016,2121,,,1,0,0
2079.1913918441,2016,2122,,,1,0,0
2766.6908563135,2016,2123,,,1,0,0
1355.4897334204,2016,2124,,,1,0,0
2947.458351132,2016,2125,,,1,0,0
0,2016,2126,,,1,0,0
923.09928768716,2016,3101,,,1,0,0
10970.850488772,2016,3102,,,1,0,0
18778.633278166,2016,3103,,,1,0,0
57.414270055848,2016,3104,,,1,0,0
6220.2777249382,2016,3105,,,1,0,0
20.551816266763,2016,3106,,,1,0,0
2453.3217542336,2016,3107,,,1,0,0
20106.890627982,2016,3108,,,1,0,0
8655.9543474996,2016,3109,,,1,0,0
473.37278106509,2016,3110,,,1,0,0
1998.6307722886,2016,3111,,,1,0,0
6942.8542983722,2016,3112,,,1,0,0
0,2016,3113,,,1,0,0
310.58405937399,2016,3114,,,1,0,0
885.77097505669,2016,3115,,,1,0,0
1251.0042465282,2016,3116,,,1,0,0
0,2016,3117,,,1,0,0
835.77099874634,2016,3201,,,1,0,0
3365.2659127944,2016,3202,,,1,0,0
6399.7262149213,2016,3203,,,1,0,0
0,2016,3204,,,1,0,0
11142.336922103,2016,3205,,,1,0,0
395.66566251517,2016,3206,,,1,0,0
0,2016,3207,,,1,0,0
2336.600129711,2016,3208,,,1,0,0
1567.9765837518,2016,3209,,,1,0,0
556.72787680151,2016,3210,,,1,0,0
2653.9653486969,2016,3211,,,1,0,0
2940.4077365395,2016,3212,,,1,0,0
858.64866465328,2016,3213,,,1,0,0
14242.860078077,2016,3214,,,1,0,0
1276.1471453143,2016,3215,,,1,0,0
22.630834512023,2016,4101,,,1,0,0
3603.9272030651,2016,4102,,,1,0,0
7167.0994487723,2016,4103,,,1,0,0
958.80149812734,2016,4104,,,1,0,0
17625.316665975,2016,4105,,,1,0,0
1036.5077119004,2016,4106,,,1,0,0
927.27774927988,2016,4107,,,1,0,0
449.06851629541,2016,4201,,,1,0,0
5502.2294180384,2016,4202,,,1,0,0
6803.6384142006,2016,4203,,,1,0,0
12699.118149283,2016,4204,,,1,0,0
1097.4168495695,2016,4205,,,1,0,0
5973.5570541072,2016,4206,,,1,0,0
1025.9241368206,2016,4207,,,1,0,0
1397.3290637167,2016,4208,,,1,0,0
801.43065306663,2016,4209,,,1,0,0
1819.1069838443,2016,4210,,,1,0,0
2608.8824775176,2016,4211,,,1,0,0
861.9386057765,2016,4212,,,1,0,0
2042.5660206706,2016,4213,,,1,0,0
6220.9974368854,2016,4214,,,1,0,0
1331.419520887,2016,4215,,,1,0,0
1043.2738226435,2016,4216,,,1,0,0
4636.3920913976,2016,5101,,,1,0,0
1247.7064220183,2016,5102,,,1,0,0
4601.0556846637,2016,5103,,,1,0,0
3314.3216418916,2016,5104,,,1,0,0
5380.5023105167,2016,5105,,,1,0,0
1929.3581466008,2016,5106,,,1,0,0
2451.9883608147,2016,5107,,,1,0,0
2427.4890208002,2016,5108,,,1,0,0
1060.3811312752,2016,5109,,,1,0,0
5589.9595409132,2016,5110,,,1,0,0
2095.4598370198,2016,5201,,,1,0,0
1446.9772051536,2016,5202,,,1,0,0
5075.2640683081,2016,5203,,,1,0,0
5322.7386524437,2016,5204,,,1,0,0
2792.9548075339,2016,5205,,,1,0,0
1904.3676257504,2016,5206,,,1,0,0
5171.2952305213,2016,5207,,,1,0,0
607.30373230373,2016,5208,,,1,0,0
1661.3208323053,2016,5209,,,1,0,0
1511.2973215622,2016,5210,,,1,0,0
938.11257350882,2016,5211,,,1,0,0
3334.6679631642,2016,5212,,,1,0,0
5403.0062729317,2016,5213,,,1,0,0
2166.0932123866,2016,5214,,,1,0,0
4948.2163406214,2016,5215,,,1,0,0
43.799616753353,2016,5301,,,1,0,0
2526.6650865134,2016,5302,,,1,0,0
3260.0628033114,2016,5303,,,1,0,0
298.05360138046,2016,5304,,,1,0,0
0,2016,5305,,,1,0,0
0,2016,5306,,,1,0,0
3021.5557638238,2016,5307,,,1,0,0
1621.6626789716,2016,5308,,,1,0,0
1737.5514612651,2016,5309,,,1,0,0
4669.220945083,2016,5310,,,1,0,0
1064.2554213011,2016,5311,,,1,0,0
550.63291139241,2016,5312,,,1,0,0
1941.3794410951,2016,5313,,,1,0,0
4009.361335222,2016,5314,,,1,0,0
425.63416057392,2016,5315,,,1,0,0
320.40050062578,2016,6101,,,1,0,0
3726.5297529045,2016,6102,,,1,0,0
3679.7897263014,2016,6103,,,1,0,0
2666.123483614,2016,6104,,,1,0,0
5093.4499914909,2016,6105,,,1,0,0
0,2016,6106,,,1,0,0
1086.7121337031,2016,6107,,,1,0,0
2719.3299901773,2016,6108,,,1,0,0
1422.5941422594,2016,6109,,,1,0,0
604.68631897203,2016,6110,,,1,0,0
1152.143288388,2016,6111,,,1,0,0
1139.8408812729,2016,6112,,,1,0,0
3077.2713351709,2016,6113,,,1,0,0
3125.0868079669,2016,6114,,,1,0,0
2171.0234824989,2016,6115,,,1,0,0
3299.6359266198,2016,6201,,,1,0,0
1371.5082716671,2016,6202,,,1,0,0
2850.5029519943,2016,6203,,,1,0,0
2693.6195826645,2016,6204,,,1,0,0
0,2016,6205,,,1,0,0
1870.8598412803,2016,6206,,,1,0,0
1619.3086474997,2016,6207,,,1,0,0
431.85781911801,2016,6208,,,1,0,0
577.42319389959,2016,6209,,,1,0,0
0,2016,6210,,,1,0,0
1788.3230063977,2016,6211,,,1,0,0
1046.5795265687,2016,6212,,,1,0,0
64.465296182222,2016,6213,,,1,0,0
1611.8331186824,2016,6214,,,1,0,0
1976.6280029541,2016,6215,,,1,0,0
0,2016,6216,,,1,0,0
3.2569046378322,2016,6217,,,1,0,0
1709.6251372405,2016,6218,,,1,0,0
1477.2924000231,2016,6219,,,1,0,0
767.2102440626,2016,6220,,,1,0,0
1117.7301480071,2016,6221,,,1,0,0
2613.5040745052,2016,7101,,,1,0,0
1687.9795396419,2016,7102,,,1,0,0
240.69616737641,2016,7103,,,1,0,0
307.69230769231,2016,7104,,,1,0,0
1169.8367278236,2016,7105,,,1,0,0
10.89680723548,2016,7106,,,1,0,0
1858.9837636933,2016,7107,,,1,0,0
1463.170577304,2016,7108,,,1,0,0
2264.3179387577,2016,7109,,,1,0,0
1443.3938582545,2016,7110,,,1,0,0
4925.9954436691,2016,7111,,,1,0,0
977.56054210176,2016,7112,,,1,0,0
230.8499475341,2016,7113,,,1,0,0
1608.6480921434,2016,7201,,,1,0,0
126.10340479193,2016,7202,,,1,0,0
2006.3846076066,2016,7203,,,1,0,0
361.24096897578,2016,7204,,,1,0,0
1431.3087910812,2016,7205,,,1,0,0
1488.3403868549,2016,7206,,,1,0,0
2620.5183369745,2016,7207,,,1,0,0
691.46808389051,2016,7208,,,1,0,0
8913.780524441,2016,7209,,,1,0,0
573.19011608304,2016,7210,,,1,0,0
568.7540731086,2016,7211,,,1,0,0
889.11104042653,2016,7212,,,1,0,0
3073.476883337,2016,7213,,,1,0,0
5278.1129578452,2016,8101,,,1,0,0
874.27144046628,2016,8102,,,1,0,0
1737.0195549562,2016,8103,,,1,0,0
752.94840766778,2016,8104,,,1,0,0
0,2016,8105,,,1,0,0
1077.1896123015,2016,8106,,,1,0,0
5321.2728680275,2016,8107,,,1,0,0
7483.4832130919,2016,8108,,,1,0,0
79.096324492671,2016,8109,,,1,0,0
3906.9726467868,2016,8110,,,1,0,0
1096.9915836872,2016,8111,,,1,0,0
3177.23307831,2016,8112,,,1,0,0
5505.1478538856,2016,8113,,,1,0,0
8422.4500331883,2016,8114,,,1,0,0
1293.9191969061,2016,8115,,,1,0,0
1141.0181392627,2016,8116,,,1,0,0
1938.8971537226,2016,8117,,,1,0,0
2360.3274258921,2016,8118,,,1,0,0
1213.2577840667,2016,8119,,,1,0,0
491.51027703307,2016,8120,,,1,0,0
2109.6815402865,2016,8121,,,1,0,0
1546.6983938132,2016,8122,,,1,0,0
1722.4,2013,,CZ0100,,1,0,0
2173.5,2009,,CZ0100,,1,0,0
1376.1,2011,,CZ0806,,1,0,0
2586,2011,,CZ0804,,1,0,0
3262.8,2013,,CZ0804,,1,0,0
357,2011,,CZ0643,,1,0,0
3066.4,2013,,CZ0642,,1,0,0
2352.2,2010,,CZ0641,,1,0,0
3239.89,2007,,CZ0635,,1,0,0
4388.6,2013,,CZ0635,,1,0,0
2222.7,2012,,CZ0641,,1,0,0
2526.5,2013,,CZ0644,,1,0,0
1317.4,2011,,CZ0646,,1,0,0
2413.1,2009,,CZ0645,,1,0,0
1814.7,2011,,CZ0713,,1,0,0
1659.78,2007,,CZ0714,,1,0,0
1532.5,2013,,CZ0714,,1,0,0
1151.6,2012,,CZ0721,,1,0,0
6317.49,2007,,CZ0802,,1,0,0
5667.9,2009,,CZ0802,,1,0,0
2679.2,2012,,CZ0803,,1,0,0
3014.1,2008,,CZ0801,,1,0,0
0,2015,,CZ0802,,1,0,0
2210.1,2013,,CZ0801,,1,0,0
1307.7,2008,,CZ0722,,1,0,0
1539.9,2009,,CZ0723,,1,0,0
0,2015,,CZ0723,,1,0,0
2787.4,2009,,CZ0724,,1,0,0
3504.6,2002,,,CZ032,1,0,0
0,1996,,,CZ031,1,0,0
0,1995,,,CZ031,1,0,0
0,1996,,,CZ020,1,0,0
2132,2006,,,CZ020,1,0,0
1806.9,2003,,,CZ020,1,0,0
1774.1,2001,,,CZ020,1,0,0
3981.4,2012,,,CZ031,1,0,0
0,1995,,,CZ020,1,0,0
0,2014,,,CZ042,1,0,0
2154,2008,,,CZ051,1,0,0
1924.7,2001,,,CZ042,1,0,0
0,1997,,,CZ041,1,0,0
2758.3,2011,,,CZ053,1,0,0
1635.3,2009,,,CZ053,1,0,0
0,2000,,,CZ052,1,0,0
2917.9,2006,,,CZ052,1,0,0
2817.7,2013,,,CZ052,1,0,0
3435.1,2011,,,CZ052,1,0,0
1640.2,2001,,,CZ051,1,0,0
0,1997,,,CZ051,1,0,0
2774.2,2008,,,CZ063,1,0,0
2583.3,2010,,,CZ063,1,0,0
2486.3,2002,,,CZ053,1,0,0
0,2014,,,CZ063,1,0,0
1988.1,2008,,,CZ064,1,0,0
2373.9,2010,,,CZ064,1,0,0
0,1997,,,CZ063,1,0,0
1967.9,2003,,,CZ071,1,0,0
0,1997,,,CZ064,1,0,0
0,2015,,,CZ071,1,0,0
0,2014,,,CZ071,1,0,0
0,1997,,,CZ071,1,0,0
1820,2008,,,CZ072,1,0,0
0,1999,,,CZ072,1,0,0
1575.7,2001,,,CZ072,1,0,0
0,1996,,,CZ010,1,0,0
0,1999,,,CZ010,1,0,0
3061.9,2001,,,CZ010,1,0,0
2248.4,2001,,,CZ000,1,0,0
0,1997,,,CZ000,1,0,0
0,2015,,CZ0201,,1,0,0
2449.2,2012,,CZ0202,,1,0,0
1380.2,2010,,CZ0201,,1,0,0
1351.9,2009,,CZ0204,,1,0,0
1515.8,2013,,CZ0204,,1,0,0
2385,2012,,CZ0207,,1,0,0
1594.1,2010,,CZ0206,,1,0,0
0,2015,,CZ0206,,1,0,0
3644.4,2013,,CZ0205,,1,0,0
2905.47,2007,,CZ020B,,1,0,0
922.4,2010,,CZ020C,,1,0,0
0,2015,,CZ0311,,1,0,0
2534,2009,,CZ0311,,1,0,0
2845.6,2010,,CZ0311,,1,0,0
2299.4,2010,,CZ0312,,1,0,0
1957.2,2013,,CZ0313,,1,0,0
2348.3,2011,,CZ0317,,1,0,0
3499,2008,,CZ0321,,1,0,0
2355.8,2013,,CZ0321,,1,0,0
4343.3,2010,,CZ0314,,1,0,0
0,2015,,CZ0315,,1,0,0
3969.8,2009,,CZ0323,,1,0,0
3749,2008,,CZ0323,,1,0,0
0,2015,,CZ0323,,1,0,0
1097.2,2010,,CZ0324,,1,0,0
1738.4,2013,,CZ0324,,1,0,0
475.9,2009,,CZ0325,,1,0,0
2300.7,2012,,CZ0326,,1,0,0
2004.2,2012,,CZ0327,,1,0,0
2904.4,2008,,CZ0421,,1,0,0
861.5,2009,,CZ0413,,1,0,0
1491.7,2013,,CZ0413,,1,0,0
2992.6,2009,,CZ0421,,1,0,0
1695.73,2007,,CZ0327,,1,0,0
0,2015,,CZ0424,,1,0,0
2664.8,2012,,CZ0425,,1,0,0
1477.36,2007,,CZ0426,,1,0,0
2134.12,2007,,CZ0511,,1,0,0
3829.9,2011,,CZ0513,,1,0,0
2623.6,2010,,CZ0523,,1,0,0
0,2015,,CZ0523,,1,0,0
2606.2,2013,,CZ0531,,1,0,0
2769.68,2007,,CZ0531,,1,0,0
3136.2,2008,,CZ0525,,1,0,0
3772.1,2012,,CZ0525,,1,0,0
1810.09,2007,,CZ0532,,1,0,0
1202.3,2009,,CZ0532,,1,0,0
1490.5,2008,,CZ0532,,1,0,0
1374.8,2008,,CZ0533,,1,0,0
5057.8,2008,,CZ0632,,1,0,0
4738.1,2012,,CZ0632,,1,0,0
2056.2,2010,,CZ0631,,1,0,0
0,2015,,CZ0631,,1,0,0
1878.8,2011,,CZ0100,,1,0,0
2179.7,2009,,CZ0805,,1,0,0
1504.5,2013,,CZ0806,,1,0,0
2083.8,2013,,CZ0803,,1,0,0
1594.7,2009,,CZ0634,,1,0,0
1092.3,2012,,CZ0634,,1,0,0
1457.1,2008,,CZ0633,,1,0,0
2076.2,2009,,CZ0641,,1,0,0
2478.8,2009,,CZ0635,,1,0,0
2856.7,2008,,CZ0642,,1,0,0
2571.63,2007,,CZ0644,,1,0,0
0,2015,,CZ0645,,1,0,0
1075.7,2012,,CZ0646,,1,0,0
1049.5,2010,,CZ0647,,1,0,0
0,2015,,CZ0647,,1,0,0
0,2015,,CZ0711,,1,0,0
2799.3,2012,,CZ0715,,1,0,0
1742.1,2012,,CZ0714,,1,0,0
2661.48,2007,,CZ0712,,1,0,0
2512.1,2008,,CZ0712,,1,0,0
1849.1,2010,,CZ0712,,1,0,0
0,2015,,CZ0712,,1,0,0
1359.2,2011,,CZ0802,,1,0,0
3150.7,2009,,CZ0801,,1,0,0
4199.4,2012,,CZ0724,,1,0,0
1030.76,2007,,CZ0721,,1,0,0
1276.2,2009,,CZ0722,,1,0,0
1594.6,2010,,CZ0722,,1,0,0
0,2015,,CZ0722,,1,0,0
1814.6,2013,,CZ0723,,1,0,0
1991,2007,,,CZ020,1,0,0
1578,2010,,,CZ020,1,0,0
1834.3,2012,,,CZ020,1,0,0
1594.3,2013,,,CZ020,1,0,0
0,2015,,,CZ032,1,0,0
0,2014,,,CZ031,1,0,0
2842.7,2006,,,CZ031,1,0,0
2796.2,2009,,,CZ032,1,0,0
0,1999,,,CZ032,1,0,0
4776.1,2002,,,CZ041,1,0,0
0,2000,,,CZ041,1,0,0
2536.4,2004,,,CZ042,1,0,0
0,1997,,,CZ052,1,0,0
0,1995,,,CZ051,1,0,0
2290.4,2007,,,CZ051,1,0,0
0,1998,,,CZ042,1,0,0
0,1996,,,CZ053,1,0,0
0,1995,,,CZ053,1,0,0
2637.3,2012,,,CZ063,1,0,0
0,1999,,,CZ063,1,0,0
0,2015,,,CZ064,1,0,0
1922.3,2012,,,CZ071,1,0,0
0,2014,,,CZ010,1,0,0
0,1996,,,CZ080,1,0,0
2847.1,2005,,,CZ010,1,0,0
2178.5,2012,,,CZ080,1,0,0
2451.9,2003,,,CZ080,1,0,0
1626.9,2001,,,CZ080,1,0,0
3202.6,2011,,CZ0202,,1,0,0
2524,2004,,,CZ000,1,0,0
1759.2,2011,,CZ0203,,1,0,0
1717,2008,,CZ0204,,1,0,0
3957.98,2007,,CZ0205,,1,0,0
1162.6,2008,,CZ0206,,1,0,0
1879,2009,,CZ0206,,1,0,0
1501.1,2008,,CZ0209,,1,0,0
1500,2012,,CZ0209,,1,0,0
905.8,2009,,CZ0207,,1,0,0
4002.4,2007,,CZ0311,,1,0,0
6026.8,2012,,CZ0312,,1,0,0
39.8,2011,,CZ020A,,1,0,0
691.2,2009,,CZ020C,,1,0,0
1581.8,2013,,CZ020C,,1,0,0
1427.2,2011,,CZ0313,,1,0,0
6385.31,2007,,CZ0314,,1,0,0
2238.1,2008,,CZ0314,,1,0,0
1473.9,2011,,CZ0316,,1,0,0
1268.24,2007,,CZ0315,,1,0,0
4151.5,2012,,CZ0317,,1,0,0
493.6,2008,,CZ0325,,1,0,0
1019.59,2007,,CZ0325,,1,0,0
3252.8,2011,,CZ0326,,1,0,0
3214.4,2010,,CZ0326,,1,0,0
2707.3,2011,,CZ0322,,1,0,0
1929.1,2011,,CZ0321,,1,0,0
5045.5,2010,,CZ0323,,1,0,0
1665.2,2009,,CZ0327,,1,0,0
2117.3,2010,,CZ0411,,1,0,0
3078,2012,,CZ0421,,1,0,0
1448.6,2011,,CZ0423,,1,0,0
3279.53,2007,,CZ0422,,1,0,0
2777.7,2013,,CZ0422,,1,0,0
1329,2008,,CZ0426,,1,0,0
421.2,2010,,CZ0425,,1,0,0
0,2015,,CZ0425,,1,0,0
4271.3,2011,,CZ0521,,1,0,0
2685.6,2008,,CZ0514,,1,0,0
1621.8,2009,,CZ0427,,1,0,0
2645,2011,,CZ0511,,1,0,0
2636.2,2012,,CZ0531,,1,0,0
4468.2,2011,,CZ0531,,1,0,0
3507.8,2009,,CZ0525,,1,0,0
2862.6,2012,,CZ0524,,1,0,0
0,2015,,CZ0525,,1,0,0
2395.2,2011,,CZ0523,,1,0,0
4438.3,2012,,CZ0522,,1,0,0
4880.03,2007,,CZ0632,,1,0,0
0,2015,,CZ0632,,1,0,0
0,2015,,CZ0532,,1,0,0
0,2015,,CZ0534,,1,0,0
1821.8289474925,2016,,CZ0100,,1,0,0
1199.8026031707,2016,,CZ0201,,1,0,0
2229.3028742792,2016,,CZ0202,,1,0,0
1529.6931391295,2016,,CZ0203,,1,0,0
1518.801084426,2016,,CZ0204,,1,0,0
1514.6234887274,2016,,CZ0205,,1,0,0
1983.9773798303,2016,,CZ0206,,1,0,0
1142.1299736006,2016,,CZ0207,,1,0,0
2236.9579009844,2016,,CZ0208,,1,0,0
1200.8444724106,2016,,CZ0209,,1,0,0
0,2016,,CZ020A,,1,0,0
2392.5037218671,2016,,CZ020B,,1,0,0
1399.5371040069,2016,,CZ020C,,1,0,0
9142.8750574761,2016,,CZ0311,,1,0,0
12815.772251309,2016,,CZ0312,,1,0,0
3323.6835756738,2016,,CZ0313,,1,0,0
15509.501087049,2016,,CZ0314,,1,0,0
6110.3007844838,2016,,CZ0315,,1,0,0
1459.3172883849,2016,,CZ0316,,1,0,0
5553.9810208848,2016,,CZ0317,,1,0,0
2219.9420176553,2016,,CZ0321,,1,0,0
11374.692349468,2016,,CZ0322,,1,0,0
1568.0264713836,2016,,CZ0323,,1,0,0
1442.7397612017,2016,,CZ0324,,1,0,0
1780.4573911478,2016,,CZ0325,,1,0,0
2654.9040822271,2016,,CZ0326,,1,0,0
1142.5226143939,2016,,CZ0327,,1,0,0
6589.387755102,2016,,CZ0411,,1,0,0
5675.1400258509,2016,,CZ0412,,1,0,0
931.85072489708,2016,,CZ0413,,1,0,0
3689.2374355375,2016,,CZ0421,,1,0,0
8830.7447296243,2016,,CZ0422,,1,0,0
1579.4503780956,2016,,CZ0423,,1,0,0
1176.8657840173,2016,,CZ0424,,1,0,0
2522.7756717829,2016,,CZ0425,,1,0,0
1762.8366987018,2016,,CZ0426,,1,0,0
6220.5805986901,2016,,CZ0427,,1,0,0
3941.8282010982,2016,,CZ0511,,1,0,0
4149.2116053471,2016,,CZ0512,,1,0,0
4632.8519730377,2016,,CZ0513,,1,0,0
2320.2482125995,2016,,CZ0514,,1,0,0
2851.1365934679,2016,,CZ0521,,1,0,0
4596.9051786007,2016,,CZ0522,,1,0,0
1672.7718931014,2016,,CZ0523,,1,0,0
2880.2091928052,2016,,CZ0524,,1,0,0
3479.634890484,2016,,CZ0525,,1,0,0
749.74768106887,2016,,CZ0531,,1,0,0
1794.1299027519,2016,,CZ0532,,1,0,0
2227.7892958612,2016,,CZ0533,,1,0,0
1410.7071658995,2016,,CZ0534,,1,0,0
2923.0801759134,2016,,CZ0631,,1,0,0
4648.0460810679,2016,,CZ0632,,1,0,0
1460.2998334259,2016,,CZ0633,,1,0,0
2197.6448691793,2016,,CZ0634,,1,0,0
2239.9431125559,2016,,CZ0635,,1,0,0
2379.9401086916,2016,,CZ0641,,1,0,0
2850.1932895793,2016,,CZ0642,,1,0,0
471.78956892652,2016,,CZ0643,,1,0,0
2205.1624195267,2016,,CZ0644,,1,0,0
1160.4453006814,2016,,CZ0645,,1,0,0
1344.7540298639,2016,,CZ0646,,1,0,0
821.4455330601,2016,,CZ0647,,1,0,0
1687.073438818,2016,,CZ0711,,1,0,0
1661.0855219546,2016,,CZ0712,,1,0,0
1342.5103747803,2016,,CZ0713,,1,0,0
2127.0262844583,2016,,CZ0714,,1,0,0
2896.2711641083,2016,,CZ0715,,1,0,0
1569.0780489183,2016,,CZ0721,,1,0,0
1911.506906949,2016,,CZ0722,,1,0,0
939.40849994081,2016,,CZ0723,,1,0,0
3014.0743715029,2016,,CZ0724,,1,0,0
4444.134856506,2016,,CZ0801,,1,0,0
2130.9386623195,2016,,CZ0802,,1,0,0
3470.5266829438,2016,,CZ0803,,1,0,0
2295.4124692814,2016,,CZ0804,,1,0,0
1912.6812065911,2016,,CZ0805,,1,0,0
1212.3775504849,2016,,CZ0806,,1,0,0
1628.0700227118,2017,1000,,,1,0,0
621.30574959699,2017,2101,,,1,0,0
114.15525114155,2017,2102,,,1,0,0
683.97399210005,2017,2103,,,1,0,0
6008.0787481862,2017,2104,,,1,0,0
0,2017,2105,,,1,0,0
1551.0948905109,2017,2106,,,1,0,0
2302.7927486526,2017,2107,,,1,0,0
6909.2506250422,2017,2108,,,1,0,0
1716.661812769,2017,2109,,,1,0,0
1210.8795131945,2017,2110,,,1,0,0
0,2017,2111,,,1,0,0
0,2017,2112,,,1,0,0
2507.9104652525,2017,2113,,,1,0,0
2130.8701815355,2017,2114,,,1,0,0
1021.2068808592,2017,2115,,,1,0,0
0,2017,2116,,,1,0,0
6.310342651606,2017,2117,,,1,0,0
2441.9778002018,2017,2118,,,1,0,0
476.85470529082,2017,2119,,,1,0,0
1971.3954387321,2017,2120,,,1,0,0
3452.1379410011,2017,2121,,,1,0,0
2533.728687917,2017,2122,,,1,0,0
2915.2665516302,2017,2123,,,1,0,0
3347.8565705128,2017,2124,,,1,0,0
2806.5680680098,2017,2125,,,1,0,0
0,2017,2126,,,1,0,0
116.72016340823,2017,3101,,,1,0,0
11063.658996984,2017,3102,,,1,0,0
20314.601344861,2017,3103,,,1,0,0
73.606729758149,2017,3104,,,1,0,0
5896.5714649195,2017,3105,,,1,0,0
0,2017,3106,,,1,0,0
2092.8961748634,2017,3107,,,1,0,0
21001.842600156,2017,3108,,,1,0,0
10951.951951952,2017,3109,,,1,0,0
1498.861047836,2017,3110,,,1,0,0
1708.6092715232,2017,3111,,,1,0,0
3342.3825060397,2017,3112,,,1,0,0
0,2017,3113,,,1,0,0
141.28855159051,2017,3114,,,1,0,0
2319.1489361702,2017,3115,,,1,0,0
1449.1920179424,2017,3116,,,1,0,0
2699.0092244619,2017,3117,,,1,0,0
0,2017,3201,,,1,0,0
2846.0000493669,2017,3202,,,1,0,0
6993.1271477663,2017,3203,,,1,0,0
0,2017,3204,,,1,0,0
12647.665107429,2017,3205,,,1,0,0
0,2017,3206,,,1,0,0
0,2017,3207,,,1,0,0
3533.846676076,2017,3208,,,1,0,0
902.17218963057,2017,3209,,,1,0,0
330.44565508618,2017,3210,,,1,0,0
1100.2192166108,2017,3211,,,1,0,0
2843.6224711296,2017,3212,,,1,0,0
863.13922553946,2017,3213,,,1,0,0
8087.8105141537,2017,3214,,,1,0,0
1395.528781054,2017,3215,,,1,0,0
0,2017,4101,,,1,0,0
2220.6232136076,2017,4102,,,1,0,0
8178.7279823286,2017,4103,,,1,0,0
702.89471695261,2017,4104,,,1,0,0
2347.1046817026,2017,4105,,,1,0,0
885.58523313298,2017,4106,,,1,0,0
581.24174372523,2017,4107,,,1,0,0
0,2017,4201,,,1,0,0
3885.4726637532,2017,4202,,,1,0,0
7078.3428234832,2017,4203,,,1,0,0
10849.994154098,2017,4204,,,1,0,0
888.49850509282,2017,4205,,,1,0,0
5347.479540426,2017,4206,,,1,0,0
791.16835326587,2017,4207,,,1,0,0
875.75856680839,2017,4208,,,1,0,0
1404.4981180257,2017,4209,,,1,0,0
152.86624203822,2017,4210,,,1,0,0
2730.7198336493,2017,4211,,,1,0,0
0,2017,4212,,,1,0,0
2265.338524931,2017,4213,,,1,0,0
6179.0076367874,2017,4214,,,1,0,0
0,2017,4215,,,1,0,0
1096.3137370319,2017,4216,,,1,0,0
2159.2671262331,2017,5101,,,1,0,0
